Original_Row_Index,Inorganic phosphor,Host,1st dopant,Reference,MP-ID,ICSD-ID,CV_Fold,Emission max. (nm)
1912,Ca8.65CeP7O28Mn0.35,Ca8.65CeP7O28,Mn,https://doi.org/10.1039/C6CP05490K,,,3,377.0
1913,Ca8.55CeP7O28Mn0.45,Ca8.55CeP7O28,Mn,https://doi.org/10.1039/C6CP05490K,,,8,645.0
1914,Ca8.45CeP7O28Mn0.55,Ca8.45CeP7O28,Mn,https://doi.org/10.1039/C6CP05490K,,,8,645.0
1915,RbCaGdP2O8Ce0.1,RbCaGdP2O8,Ce,https://doi.org/10.1016/j.optmat.2016.02.026,,,1,408.0
1916,KSrGdP2O8Ce0.04,KSrGdP2O8,Ce,https://doi.org/10.1039/C2DT31957H,,,4,370.0
1917,Ba8.91Sc2Si6O24Ce0.09,Ba8.91Sc2Si6O24,Ce,https://doi.org/10.1039/C5RA10945K,mp-558428,,4,390.0
1918,Ba8.91Sc2Si6O24Eu0.09,Ba8.91Sc2Si6O24,Eu,https://doi.org/10.1039/C5RA10945K,mp-558428,,7,510.0
1919,Ca2SrAl2O6Li0.01Ce0.01,Ca2SrAl2O6Li0.01,Ce,https://doi.org/10.1039/C3DT52832D,,,10,470.0
1920,Ca3.96Si2O7F2Ce0.04,Ca3.96Si2O7F2,Ce,https://doi.org/10.1016/j.matlet.2012.02.095,mp-560163, icsd-64710,1,450.0
1921,Ca4.437Sr4.5YP7O28Eu0.007,Ca4.437Sr4.5YP7O28,Eu,https://doi.org/10.1039/C1JM11018G,,,7,435.0
1922,Ca6.237Sr2.7YP7O28Eu0.007,Ca6.237Sr2.7YP7O28,Eu,https://doi.org/10.1039/C1JM11018G,,,4,442.0
1923,Ca6.687Sr2.25YP7O28Eu0.007,Ca6.687Sr2.25YP7O28,Eu,https://doi.org/10.1039/C1JM11018G,,,10,446.0
1924,Ca7.137Sr1.8YP7O28Eu0.007,Ca7.137Sr1.8YP7O28,Eu,https://doi.org/10.1039/C1JM11018G,,,3,454.0
1925,Ca7.587Sr1.35YP7O28Eu0.007,Ca7.587Sr1.35YP7O28,Eu,https://doi.org/10.1039/C1JM11018G,,,2,458.0
1926,Ca8.037Sr0.9YP7O28Eu0.007,Ca8.037Sr0.9YP7O28,Eu,https://doi.org/10.1039/C1JM11018G,,,1,465.0
1927,Ca8.487Sr0.45YP7O28Eu0.007,Ca8.487Sr0.45YP7O28,Eu,https://doi.org/10.1039/C1JM11018G,,,2,472.0
1928,Ca8.937YP7O28Eu0.007,Ca8.937YP7O28,Eu,https://doi.org/10.1039/C1JM11018G,,,3,486.0
1929,Ca8.487Sr0.45YP7O28Eu0.007,Ca8.487Sr0.45YP7O28,Eu,https://doi.org/10.1039/C1JM11018G,,,2,487.0
1930,Ca8.037Sr0.9YP7O28Eu0.007,Ca8.037Sr0.9YP7O28,Eu,https://doi.org/10.1039/C1JM11018G,,,10,489.0
1931,Ca7.587Sr1.35YP7O28Eu0.007,Ca7.587Sr1.35YP7O28,Eu,https://doi.org/10.1039/C1JM11018G,,,9,492.0
1932,Ca7.137Sr1.8YP7O28Eu0.007,Ca7.137Sr1.8YP7O28,Eu,https://doi.org/10.1039/C1JM11018G,,,6,494.0
1933,Ca6.687Sr2.25YP7O28Eu0.007,Ca6.687Sr2.25YP7O28,Eu,https://doi.org/10.1039/C1JM11018G,,,5,496.0
1934,Ca6.237Sr2.7YP7O28Eu0.007,Ca6.237Sr2.7YP7O28,Eu,https://doi.org/10.1039/C1JM11018G,,,7,502.0
1935,Ca4.437Sr4.5YP7O28Eu0.007,Ca4.437Sr4.5YP7O28,Eu,https://doi.org/10.1039/C1JM11018G,,,6,508.0
1936,Na2CaPO4FEu0.02,Na2CaPO4F,Eu,https://doi.org/10.1016/j.jlumin.2011.02.034,"mp-559376,mp-39260", icsd-158183,1,506.0
1937,Ba2Zn0.99S3Mn0.01,Ba2Zn0.99S3,Mn,https://doi.org/10.1088/0022-3727/39/13/011,"mp-5587,mp-1190623", icsd-653999 icsd-25554 icsd-262215,6,625.0
1938,Ca2.9925Si2O4N2Eu0.0025,Ca2.9925Si2O4N2,Eu,https://doi.org/10.1364/OE.19.00A331,,,8,509.0
1939,Ca2.985Si2O4N2Eu0.005,Ca2.985Si2O4N2,Eu,https://doi.org/10.1364/OE.19.00A331,,,5,510.0
1940,Ca2.97Si2O4N2Eu0.01,Ca2.97Si2O4N2,Eu,https://doi.org/10.1364/OE.19.00A331,,,9,510.0
1941,Ca2.91Si2O4N2Eu0.03,Ca2.91Si2O4N2,Eu,https://doi.org/10.1364/OE.19.00A331,,,6,511.0
1942,Ca2.85Si2O4N2Eu0.05,Ca2.85Si2O4N2,Eu,https://doi.org/10.1364/OE.19.00A331,,,6,514.0
1943,Ca2.79Si2O4N2Eu0.07,Ca2.79Si2O4N2,Eu,https://doi.org/10.1364/OE.19.00A331,,,8,522.0
1944,Ca2.73Si2O4N2Eu0.09,Ca2.73Si2O4N2,Eu,https://doi.org/10.1364/OE.19.00A331,,,8,553.0
1945,Ba1.28Ca0.7SiO4Eu0.02,Ba1.28Ca0.7SiO4,Eu,https://doi.org/10.1021/ic501423p,mp-17612, icsd-291359 icsd-291355 icsd-6246 icsd-28476,6,500.0
1946,Ba1.28Ca0.7SiO4Eu0.02,Ba1.28Ca0.7SiO4,Eu,https://doi.org/10.1021/ic501423p,mp-17612, icsd-291359 icsd-291355 icsd-6246 icsd-28476,2,500.0
1947,Sr8.97ScP7O28Eu0.03,Sr8.97ScP7O28,Eu,https://doi.org/10.1002/ejic.201301216,,,1,510.0
1948,Ca5P3O12FEu0.025,Ca5P3O12F,Eu,https://doi.org/10.1002/ejic.201402187,"mp-6473,mp-1227110", icsd-240629 icsd-94082 icsd-24236 icsd-38118 icsd-240658 icsd-163790 icsd-236762 icsd-94081 icsd-94083 icsd-30261 icsd-56314 icsd-84227 icsd-180314 icsd-193552 icsd-262707 icsd-52385 icsd-240657 icsd-56313,8,449.0
1949,Mg3P2O8Eu0.04,Mg3P2O8,Eu,https://doi.org/10.1002/ejic.201500236,"mp-14396,mp-560623,mp-554171", icsd-261231 icsd-31005 icsd-9849 icsd-84710,2,427.0
1950,Ca2.94Mg3P4O16Eu0.06,Ca2.94Mg3P4O16,Eu,https://doi.org/10.1039/C3RA40313K,mp-646967, icsd-23642,2,461.0
1951,Ca8.91LuP7O28Eu0.01,Ca8.91LuP7O28,Eu,https://doi.org/10.1021/ic101749g,,,4,480.0
1952,Ca5P3O12FTb0.04,Ca5P3O12F,Tb,https://doi.org/10.1039/C3DT52231H,"mp-6473,mp-1227110", icsd-240629 icsd-94082 icsd-24236 icsd-38118 icsd-240658 icsd-163790 icsd-236762 icsd-94081 icsd-94083 icsd-30261 icsd-56314 icsd-84227 icsd-180314 icsd-193552 icsd-262707 icsd-52385 icsd-240657 icsd-56313,9,543.0
1953,Ca7MgSi4O16Ce0.04,Ca7MgSi4O16,Ce,https://doi.org/10.1039/C2CP23343F,,,6,420.0
1954,Ca7MgSi4O16Eu0.04,Ca7MgSi4O16,Eu,https://doi.org/10.1039/C2CP23343F,,,2,500.0
1955,Ca9.99NaP7O28Eu0.01,Ca9.99NaP7O28,Eu,https://doi.org/10.1016/j.saa.2010.12.038,mp-1221168,,10,613.0
1956,Ca9.97NaP7O28Eu0.03,Ca9.97NaP7O28,Eu,https://doi.org/10.1016/j.saa.2010.12.038,mp-1221168,,9,613.0
1957,Ca9.95NaP7O28Eu0.05,Ca9.95NaP7O28,Eu,https://doi.org/10.1016/j.saa.2010.12.038,mp-1221168,,1,613.0
1958,Ca9.93NaP7O28Eu0.07,Ca9.93NaP7O28,Eu,https://doi.org/10.1016/j.saa.2010.12.038,mp-1221168,,1,613.0
1959,Ca9.91NaP7O28Eu0.09,Ca9.91NaP7O28,Eu,https://doi.org/10.1016/j.saa.2010.12.038,mp-1221168,,10,613.0
1960,Ca9.89NaP7O28Eu0.11,Ca9.89NaP7O28,Eu,https://doi.org/10.1016/j.saa.2010.12.038,mp-1221168,,4,613.0
1961,Ca9.87NaP7O28Eu0.13,Ca9.87NaP7O28,Eu,https://doi.org/10.1016/j.saa.2010.12.038,mp-1221168,,3,613.0
1962,Ca9.85NaP7O28Eu0.15,Ca9.85NaP7O28,Eu,https://doi.org/10.1016/j.saa.2010.12.038,mp-1221168,,9,613.0
1963,La2.85YSnNbO10.5Eu0.15,La2.85YSnNbO10.5,Eu,https://doi.org/10.1039/C8CP03863E,,,2,613.0
1964,Gd2.85YSnNbO10.5Eu0.15,Gd2.85YSnNbO10.5,Eu,https://doi.org/10.1039/C8CP03863E,,,7,613.0
1965,Y2.85YSnNbO10.5Eu0.15,Y2.85YSnNbO10.5,Eu,https://doi.org/10.1039/C8CP03863E,,,1,613.0
1966,Lu2.85YSnNbO10.5Eu0.15,Lu2.85YSnNbO10.5,Eu,https://doi.org/10.1039/C8CP03863E,,,3,613.0
1967,La2.9YSnNbO10.5Eu0.1,La2.9YSnNbO10.5,Eu,https://doi.org/10.1039/C8CP03863E,,,2,613.0
1968,La2.7YSnNbO10.5Eu0.3,La2.7YSnNbO10.5,Eu,https://doi.org/10.1039/C8CP03863E,,,8,613.0
1969,La2.5YSnNbO10.5Eu0.5,La2.5YSnNbO10.5,Eu,https://doi.org/10.1039/C8CP03863E,,,10,613.0
1970,La2.25YSnNbO10.5Eu0.75,La2.25YSnNbO10.5,Eu,https://doi.org/10.1039/C8CP03863E,,,6,613.0
1971,La2YSnNbO10.5Eu1,La2YSnNbO10.5,Eu,https://doi.org/10.1039/C8CP03863E,,,7,613.0
1972,La1.75YSnNbO10.5Eu1.25,La1.75YSnNbO10.5,Eu,https://doi.org/10.1039/C8CP03863E,,,8,613.0
1973,KSrSc2P3O12Ce0.03,KSrSc2P3O12,Ce,https://doi.org/10.1039/C4DT03906H,,,8,380.0
1974,KSrSc2P3O12Eu0.03,KSrSc2P3O12,Eu,https://doi.org/10.1039/C4DT03906H,,,5,445.0
1975,Sr5B3O9FEu0.007,Sr5B3O9F,Eu,https://doi.org/10.1016/j.ceramint.2019.04.151,mp-560818, icsd-41318,3,572.0
1976,Sr5B3O9FEu0.01,Sr5B3O9F,Eu,https://doi.org/10.1016/j.ceramint.2019.04.151,mp-560818, icsd-41318,4,572.0
1977,Sr5B3O9FEu0.015,Sr5B3O9F,Eu,https://doi.org/10.1016/j.ceramint.2019.04.151,mp-560818, icsd-41318,7,572.0
1978,Sr5B3O9FEu0.02,Sr5B3O9F,Eu,https://doi.org/10.1016/j.ceramint.2019.04.151,mp-560818, icsd-41318,4,572.0
1979,Sr5B3O9FEu0.03,Sr5B3O9F,Eu,https://doi.org/10.1016/j.ceramint.2019.04.151,mp-560818, icsd-41318,8,572.0
1980,Sr5B3O9FEu0.07,Sr5B3O9F,Eu,https://doi.org/10.1016/j.ceramint.2019.04.151,mp-560818, icsd-41318,4,572.0
1981,Sr5B3O9FEu0.12,Sr5B3O9F,Eu,https://doi.org/10.1016/j.ceramint.2019.04.151,mp-560818, icsd-41318,10,572.0
1982,Na2ZnP2O7Sm0.001,Na2ZnP2O7,Sm,https://doi.org/10.1016/j.jlumin.2019.01.058,"mp-40963,mp-6491", icsd-91134 icsd-95958 icsd-184888,9,596.0
1983,Na2ZnP2O7Sm0.01,Na2ZnP2O7,Sm,https://doi.org/10.1016/j.jlumin.2019.01.058,"mp-40963,mp-6491", icsd-91134 icsd-95958 icsd-184888,6,596.0
1984,Na2ZnP2O7Sm0.03,Na2ZnP2O7,Sm,https://doi.org/10.1016/j.jlumin.2019.01.058,"mp-40963,mp-6491", icsd-91134 icsd-95958 icsd-184888,7,596.0
1985,Na2ZnP2O7Sm0.05,Na2ZnP2O7,Sm,https://doi.org/10.1016/j.jlumin.2019.01.058,"mp-40963,mp-6491", icsd-91134 icsd-95958 icsd-184888,1,596.0
1986,Na2ZnP2O7Sm0.07,Na2ZnP2O7,Sm,https://doi.org/10.1016/j.jlumin.2019.01.058,"mp-40963,mp-6491", icsd-91134 icsd-95958 icsd-184888,10,596.0
1987,Y2Mg1.999Al2Si2O12Eu0.001,Y2Mg1.999Al2Si2O12,Eu,https://doi.org/10.1021/acssuschemeng.9b01401,,,6,436.0
1988,Y2Mg1.995Al2Si2O12Eu0.005,Y2Mg1.995Al2Si2O12,Eu,https://doi.org/10.1021/acssuschemeng.9b01401,,,6,446.0
1989,Y2Mg1.99Al2Si2O12Eu0.01,Y2Mg1.99Al2Si2O12,Eu,https://doi.org/10.1021/acssuschemeng.9b01401,,,2,453.0
1990,Y2Mg1.98Al2Si2O12Eu0.02,Y2Mg1.98Al2Si2O12,Eu,https://doi.org/10.1021/acssuschemeng.9b01401,,,5,462.0
1991,Y2Mg1.97Al2Si2O12Eu0.03,Y2Mg1.97Al2Si2O12,Eu,https://doi.org/10.1021/acssuschemeng.9b01401,,,7,469.0
1992,Y2Mg1.96Al2Si2O12Eu0.04,Y2Mg1.96Al2Si2O12,Eu,https://doi.org/10.1021/acssuschemeng.9b01401,,,7,470.0
1993,Y2Mg1.95Al2Si2O12Eu0.05,Y2Mg1.95Al2Si2O12,Eu,https://doi.org/10.1021/acssuschemeng.9b01401,,,7,472.0
1994,Y2Mg1.94Al2Si2O12Eu0.06,Y2Mg1.94Al2Si2O12,Eu,https://doi.org/10.1021/acssuschemeng.9b01401,,,7,479.0
1995,Y2Mg1.93Al2Si2O12Eu0.07,Y2Mg1.93Al2Si2O12,Eu,https://doi.org/10.1021/acssuschemeng.9b01401,,,2,480.0
1996,Y2Mg1.92Al2Si2O12Eu0.08,Y2Mg1.92Al2Si2O12,Eu,https://doi.org/10.1021/acssuschemeng.9b01401,,,3,483.0
1997,Y2Mg1.9Al2Si2O12Eu0.1,Y2Mg1.9Al2Si2O12,Eu,https://doi.org/10.1021/acssuschemeng.9b01401,,,8,491.0
1998,Ba1.99CaB2O6Sm0.005,Ba1.99CaB2O6,Sm,https://doi.org/10.1016/j.cap.2017.07.015,mp-549737, icsd-80429,10,601.0
1999,Ba1.98CaB2O6Sm0.01,Ba1.98CaB2O6,Sm,https://doi.org/10.1016/j.cap.2017.07.015,mp-549737, icsd-80429,3,601.0
2000,Ba1.97CaB2O6Sm0.015,Ba1.97CaB2O6,Sm,https://doi.org/10.1016/j.cap.2017.07.015,mp-549737, icsd-80429,3,601.0
2001,Ba1.96CaB2O6Sm0.02,Ba1.96CaB2O6,Sm,https://doi.org/10.1016/j.cap.2017.07.015,mp-549737, icsd-80429,2,601.0
2002,Ba1.95CaB2O6Sm0.025,Ba1.95CaB2O6,Sm,https://doi.org/10.1016/j.cap.2017.07.015,mp-549737, icsd-80429,8,601.0
2003,Ba2Ca0.98Zn2Si6O17Sm0.02,Ba2Ca0.98Zn2Si6O17,Sm,https://doi.org/10.1016/S1002-0721(16)60064-9,,,6,600.0
2004,Ba2Ca0.96Zn2Si6O17Sm0.04,Ba2Ca0.96Zn2Si6O17,Sm,https://doi.org/10.1016/S1002-0721(16)60064-9,,,6,600.0
2005,Ba2Ca0.94Zn2Si6O17Sm0.06,Ba2Ca0.94Zn2Si6O17,Sm,https://doi.org/10.1016/S1002-0721(16)60064-9,,,6,600.0
2006,Ba2Ca0.92Zn2Si6O17Sm0.08,Ba2Ca0.92Zn2Si6O17,Sm,https://doi.org/10.1016/S1002-0721(16)60064-9,,,9,600.0
2007,Y2Mg1.99Al2Si2O12Eu0.01,Y2Mg1.99Al2Si2O12,Eu,https://doi.org/10.1021/acs.inorgchem.1c00317,,,5,464.0
2008,LiLaMgWO6Eu0.05,LiLaMgWO6,Eu,https://doi.org/10.1016/j.ceramint.2016.11.093,,,4,615.0
2009,LiLaMgWO6Eu0.1,LiLaMgWO6,Eu,https://doi.org/10.1016/j.ceramint.2016.11.093,,,9,615.0
2010,LiLaMgWO6Eu0.2,LiLaMgWO6,Eu,https://doi.org/10.1016/j.ceramint.2016.11.093,,,5,615.0
2011,LiLaMgWO6Eu0.3,LiLaMgWO6,Eu,https://doi.org/10.1016/j.ceramint.2016.11.093,,,1,615.0
2012,LiLaMgWO6Eu0.4,LiLaMgWO6,Eu,https://doi.org/10.1016/j.ceramint.2016.11.093,,,3,615.0
2013,LiLaMgWO6Eu0.5,LiLaMgWO6,Eu,https://doi.org/10.1016/j.ceramint.2016.11.093,,,4,615.0
2014,LiLaMgWO6Eu0.05,LiLaMgWO6,Eu,https://doi.org/10.1016/j.ceramint.2016.11.093,,,8,615.0
2015,LiLaMgWO6Eu0.1,LiLaMgWO6,Eu,https://doi.org/10.1016/j.ceramint.2016.11.093,,,8,615.0
2016,LiLaMgWO6Eu0.2,LiLaMgWO6,Eu,https://doi.org/10.1016/j.ceramint.2016.11.093,,,3,615.0
2017,LiLaMgWO6Eu0.3,LiLaMgWO6,Eu,https://doi.org/10.1016/j.ceramint.2016.11.093,,,8,615.0
2018,LiLaMgWO6Eu0.4,LiLaMgWO6,Eu,https://doi.org/10.1016/j.ceramint.2016.11.093,,,6,615.0
2019,LiLaMgWO6Eu0.5,LiLaMgWO6,Eu,https://doi.org/10.1016/j.ceramint.2016.11.093,,,1,615.0
2020,Ba2Zn0.97WO6Sm0.03,Ba2Zn0.97WO6,Sm,https://doi.org/10.1016/j.physb.2017.11.012,mp-548615, icsd-423034 icsd-185847 icsd-24983,5,645.0
2021,Ba2Zn0.96WO6Sm0.04,Ba2Zn0.96WO6,Sm,https://doi.org/10.1016/j.physb.2017.11.012,mp-548615, icsd-423034 icsd-185847 icsd-24983,1,645.0
2022,Ba2Zn0.95WO6Sm0.05,Ba2Zn0.95WO6,Sm,https://doi.org/10.1016/j.physb.2017.11.012,mp-548615, icsd-423034 icsd-185847 icsd-24983,6,645.0
2023,Ba2Zn0.94WO6Sm0.06,Ba2Zn0.94WO6,Sm,https://doi.org/10.1016/j.physb.2017.11.012,mp-548615, icsd-423034 icsd-185847 icsd-24983,4,645.0
2024,Ba2Zn0.93WO6Sm0.07,Ba2Zn0.93WO6,Sm,https://doi.org/10.1016/j.physb.2017.11.012,mp-548615, icsd-423034 icsd-185847 icsd-24983,8,645.0
2025,KBaGd0.5Mo3O12Eu0.5,KBaGd0.5Mo3O12,Eu,https://doi.org/10.1016/j.optmat.2018.07.019,mp-1223587,,1,617.0
2026,KBaGd0.4Mo3O12Eu0.6,KBaGd0.4Mo3O12,Eu,https://doi.org/10.1016/j.optmat.2018.07.019,mp-1223587,,1,617.0
2027,KBaGd0.3Mo3O12Eu0.7,KBaGd0.3Mo3O12,Eu,https://doi.org/10.1016/j.optmat.2018.07.019,mp-1223587,,10,617.0
2028,KBaGd0.2Mo3O12Eu0.8,KBaGd0.2Mo3O12,Eu,https://doi.org/10.1016/j.optmat.2018.07.019,mp-1223587,,8,617.0
2029,KBaGd0.1Mo3O12Eu0.9,KBaGd0.1Mo3O12,Eu,https://doi.org/10.1016/j.optmat.2018.07.019,mp-1223587,,6,617.0
2030,KBaMo3O12Eu1,KBaMo3O12,Eu,https://doi.org/10.1016/j.optmat.2018.07.019,mp-1223587,,3,617.0
2031,Na3.6Y1.7P3O12Eu0.1,Na3.6Y1.7P3O12,Eu,https://doi.org/10.1016/j.jallcom.2019.153513,,,1,610.0
2032,Na3.6Y1.6P3O12Eu0.2,Na3.6Y1.6P3O12,Eu,https://doi.org/10.1016/j.jallcom.2019.153513,,,3,610.0
2033,Na3.6Y1.5P3O12Eu0.3,Na3.6Y1.5P3O12,Eu,https://doi.org/10.1016/j.jallcom.2019.153513,,,5,610.0
2034,Na3.6Y1.45P3O12Eu0.35,Na3.6Y1.45P3O12,Eu,https://doi.org/10.1016/j.jallcom.2019.153513,,,2,610.0
2035,Sr1.925MgB2O6Ce0.05,Sr1.925MgB2O6,Ce,https://doi.org/10.1039/C9DT04092G,mp-13541, icsd-240897,5,393.0
2036,Ca2YZr2Al3O12Tb0.9,Ca2YZr2Al3O12,Tb,https://doi.org/10.1039/C9TC03664D,,,7,543.0
2037,Ca2Y2.55Sb3O14Bi0.45,Ca2Y2.55Sb3O14,Bi,https://doi.org/10.1016/j.jallcom.2015.06.263,,,8,460.0
2038,Ca1.96Si5N8Eu0.04,Ca1.96Si5N8,Eu,https://doi.org/10.1111/j.1744-7402.2009.02370.x,"mp-28922,mp-570645", icsd-79070 icsd-419318,10,612.0
2039,Sr1.96Si5N8Eu0.04,Sr1.96Si5N8,Eu,https://doi.org/10.1111/j.1744-7402.2009.02370.x,mp-9710, icsd-401500,8,620.0
2040,Ba1.96Si5N8Eu0.04,Ba1.96Si5N8,Eu,https://doi.org/10.1111/j.1744-7402.2009.02370.x,mp-9711, icsd-401501,1,585.0
2041,Na0.5Gd0.375MoO4Eu0.125,Na0.5Gd0.375MoO4,Eu,https://doi.org/10.1111/j.1551-2916.2008.02598.x,,,10,616.0
2042,LiBa0.97PO4Eu0.03,LiBa0.97PO4,Eu,https://doi.org/10.1002/bio.2815,,,6,617.0
2043,NaCa0.98PO4Ce0.02,NaCa0.98PO4,Ce,https://doi.org/10.1002/ejic.201000392,mp-14401, icsd-35629,9,370.0
2044,Ca2.97Mo0.2W0.8O6Eu0.03,Ca2.97Mo0.2W0.8O6,Eu,https://doi.org/10.1016/j.jlumin.2020.117212,"mp-781505,mp-779906", icsd-262323,6,613.0
2045,Ca2.95Mo0.2W0.8O6Eu0.05,Ca2.95Mo0.2W0.8O6,Eu,https://doi.org/10.1016/j.jlumin.2020.117212,"mp-781505,mp-779906", icsd-262323,4,613.0
2046,Ca2.93Mo0.2W0.8O6Eu0.07,Ca2.93Mo0.2W0.8O6,Eu,https://doi.org/10.1016/j.jlumin.2020.117212,"mp-781505,mp-779906", icsd-262323,7,613.0
2047,Ca2.91Mo0.2W0.8O6Eu0.09,Ca2.91Mo0.2W0.8O6,Eu,https://doi.org/10.1016/j.jlumin.2020.117212,"mp-781505,mp-779906", icsd-262323,10,613.0
2048,Ca2.89Mo0.2W0.8O6Eu0.11,Ca2.89Mo0.2W0.8O6,Eu,https://doi.org/10.1016/j.jlumin.2020.117212,"mp-781505,mp-779906", icsd-262323,7,613.0
2049,Ca2.87Mo0.2W0.8O6Eu0.13,Ca2.87Mo0.2W0.8O6,Eu,https://doi.org/10.1016/j.jlumin.2020.117212,"mp-781505,mp-779906", icsd-262323,10,613.0
2050,Ca2.85Mo0.2W0.8O6Eu0.15,Ca2.85Mo0.2W0.8O6,Eu,https://doi.org/10.1016/j.jlumin.2020.117212,"mp-781505,mp-779906", icsd-262323,2,613.0
2051,Ca2.83Mo0.2W0.8O6Eu0.17,Ca2.83Mo0.2W0.8O6,Eu,https://doi.org/10.1016/j.jlumin.2020.117212,"mp-781505,mp-779906", icsd-262323,3,613.0
2052,Ca2.97Mo0.2W0.8O6Eu0.03,Ca2.97Mo0.2W0.8O6,Eu,https://doi.org/10.1016/j.jlumin.2020.117212,"mp-781505,mp-779906", icsd-262323,7,613.0
2053,Ca2.95Mo0.2W0.8O6Eu0.05,Ca2.95Mo0.2W0.8O6,Eu,https://doi.org/10.1016/j.jlumin.2020.117212,"mp-781505,mp-779906", icsd-262323,2,613.0
2054,Ca2.93Mo0.2W0.8O6Eu0.07,Ca2.93Mo0.2W0.8O6,Eu,https://doi.org/10.1016/j.jlumin.2020.117212,"mp-781505,mp-779906", icsd-262323,9,613.0
2055,Ca2.91Mo0.2W0.8O6Eu0.09,Ca2.91Mo0.2W0.8O6,Eu,https://doi.org/10.1016/j.jlumin.2020.117212,"mp-781505,mp-779906", icsd-262323,5,613.0
2056,Ca2.89Mo0.2W0.8O6Eu0.11,Ca2.89Mo0.2W0.8O6,Eu,https://doi.org/10.1016/j.jlumin.2020.117212,"mp-781505,mp-779906", icsd-262323,10,613.0
2057,Ca2.87Mo0.2W0.8O6Eu0.13,Ca2.87Mo0.2W0.8O6,Eu,https://doi.org/10.1016/j.jlumin.2020.117212,"mp-781505,mp-779906", icsd-262323,5,613.0
2058,Ca2.85Mo0.2W0.8O6Eu0.15,Ca2.85Mo0.2W0.8O6,Eu,https://doi.org/10.1016/j.jlumin.2020.117212,"mp-781505,mp-779906", icsd-262323,3,613.0
2059,Ca2.83Mo0.2W0.8O6Eu0.17,Ca2.83Mo0.2W0.8O6,Eu,https://doi.org/10.1016/j.jlumin.2020.117212,"mp-781505,mp-779906", icsd-262323,7,613.0
2060,Ca2.97Mo0.2W0.8O6Eu0.03,Ca2.97Mo0.2W0.8O6,Eu,https://doi.org/10.1016/j.jlumin.2020.117212,"mp-781505,mp-779906", icsd-262323,5,613.0
2061,Ca2.95Mo0.2W0.8O6Eu0.05,Ca2.95Mo0.2W0.8O6,Eu,https://doi.org/10.1016/j.jlumin.2020.117212,"mp-781505,mp-779906", icsd-262323,10,613.0
2062,Ca2.93Mo0.2W0.8O6Eu0.07,Ca2.93Mo0.2W0.8O6,Eu,https://doi.org/10.1016/j.jlumin.2020.117212,"mp-781505,mp-779906", icsd-262323,10,613.0
2063,Ca2.91Mo0.2W0.8O6Eu0.09,Ca2.91Mo0.2W0.8O6,Eu,https://doi.org/10.1016/j.jlumin.2020.117212,"mp-781505,mp-779906", icsd-262323,9,613.0
2064,Ca2.89Mo0.2W0.8O6Eu0.11,Ca2.89Mo0.2W0.8O6,Eu,https://doi.org/10.1016/j.jlumin.2020.117212,"mp-781505,mp-779906", icsd-262323,5,613.0
2065,Ca2.87Mo0.2W0.8O6Eu0.13,Ca2.87Mo0.2W0.8O6,Eu,https://doi.org/10.1016/j.jlumin.2020.117212,"mp-781505,mp-779906", icsd-262323,3,613.0
2066,Ca2.85Mo0.2W0.8O6Eu0.15,Ca2.85Mo0.2W0.8O6,Eu,https://doi.org/10.1016/j.jlumin.2020.117212,"mp-781505,mp-779906", icsd-262323,2,613.0
2067,Ca2.83Mo0.2W0.8O6Eu0.17,Ca2.83Mo0.2W0.8O6,Eu,https://doi.org/10.1016/j.jlumin.2020.117212,"mp-781505,mp-779906", icsd-262323,6,613.0
2068,Ca2Sb2O7Bi0.015,Ca2Sb2O7,Bi,https://doi.org/10.1016/j.jallcom.2015.09.047,"mp-16280,mp-1190115,mp-14145", icsd-261535 icsd-77063 icsd-166282 icsd-238545 icsd-24245,10,438.0
2069,LiCa2.995MgV3O12Bi0.005,LiCa2.995MgV3O12,Bi,https://doi.org/10.1016/j.materresbull.2018.11.011,,,7,500.0
2070,LiCa2.99MgV3O12Bi0.01,LiCa2.99MgV3O12,Bi,https://doi.org/10.1016/j.materresbull.2018.11.011,,,7,500.0
2071,LiCa2.98MgV3O12Bi0.02,LiCa2.98MgV3O12,Bi,https://doi.org/10.1016/j.materresbull.2018.11.011,,,9,500.0
2072,LiCa2.96MgV3O12Bi0.04,LiCa2.96MgV3O12,Bi,https://doi.org/10.1016/j.materresbull.2018.11.011,,,5,500.0
2073,LiCa2.94MgV3O12Bi0.06,LiCa2.94MgV3O12,Bi,https://doi.org/10.1016/j.materresbull.2018.11.011,,,7,500.0
2074,LiCa2.92MgV3O12Bi0.08,LiCa2.92MgV3O12,Bi,https://doi.org/10.1016/j.materresbull.2018.11.011,,,9,500.0
